"Path","Platform","Compiled","Cooked","Permutations","Compiletime","CompiledDouble","CookedDouble"
"/Game/ParagonGreystone/Characters/Heroes/Greystone/Skins/Novaborn/Materials/M_Greystone_Novaborn_Weapons_Energy_Demo.M_Greystone_Novaborn_Weapons_Energy_Demo","49","6","1","1","2.809126","0","15"
"/Game/ParagonFey/Characters/Heroes/Fey/Materials/M_FeyWingBlurFlipbook.M_FeyWingBlurFlipbook","49","10","1","1","4.564119","0","55"
"/Game/ParagonFey/Characters/Heroes/Fey/Materials/M_Fey_PlantSeed.M_Fey_PlantSeed","49","85","1","1","70.586807","85","2928"
"/Game/ParagonFey/Characters/Global/Eyes/Materials/M_TearLine.M_TearLine","49","96","1","1","126.139305","96","2330"
"/Game/ParagonFey/Characters/Heroes/Fey/Skins/Frostbloom/Materials/M_Fey_Body_Frostbloom.M_Fey_Body_Frostbloom","49","54","1","1","63.981113","108","1897"
"/Game/ParagonFey/Characters/Heroes/Fey/Skins/Frostbloom/Materials/M_Fey_Armours_Frostbloom.M_Fey_Armours_Frostbloom","49","54","1","1","49.386826","54","1269"
"/Game/ParagonFey/Characters/Heroes/Fey/Skins/Frostbloom/Materials/M_Fey_WingFrame_Frostbloom.M_Fey_WingFrame_Frostbloom","49","58","1","1","47.635902","58","2119"
"/Game/ParagonFey/Characters/Heroes/Fey/Skins/Frostbloom/Materials/M_Fey_WingsFill_Frostbloom.M_Fey_WingsFill_Frostbloom","49","48","1","1","44.790051","48","804"
"/Game/ParagonFey/Characters/Heroes/Fey/Skins/Frostbloom/Materials/M_Fey_Plants_Frostbloom.M_Fey_Plants_Frostbloom","49","58","3","1","44.496044","58","1288"
"/Game/ParagonFey/Characters/Heroes/Fey/Skins/Frostbloom/Materials/M_Fey_LeafSkirt_Frostbloom.M_Fey_LeafSkirt_Frostbloom","49","54","3","1","45.638412","108","1165"
"/Game/ParagonFey/Characters/Heroes/Fey/Materials/M_Fey_HairMass.M_Fey_HairMass","49","54","10","1","31.106197","54","1071"
"/Game/ParagonFey/Characters/Global/Eyelash/M_EyelashMaster.M_EyelashMaster","49","48","1","1","36.085583","48","838"
"/Game/ParagonFey/Characters/Global/Mouth/Materials/M_Mouth_Master.M_Mouth_Master","49","67","1","1","38.997536","67","1815"
"/Game/ParagonFey/Characters/Global/Hair/Materials/M_HairSheet_Master2.M_HairSheet_Master2","49","294","9","3","264.694550","294","7073"
"/Game/ParagonFey/Characters/Heroes/Fey/Materials/M_Fey_Plants.M_Fey_Plants","49","58","1","1","49.450851","58","1111"
"/Game/ParagonFey/Characters/Heroes/Fey/Materials/M_Fey_LeafSkirt.M_Fey_LeafSkirt","49","54","7","1","43.630634","54","1256"
"/Game/ParagonFey/Characters/Heroes/Fey/Materials/M_Fey_WingFrame.M_Fey_WingFrame","49","58","1","1","46.096428","58","1075"
"/Game/ParagonFey/Characters/Heroes/Fey/Materials/M_Fey_Armours.M_Fey_Armours","49","79","2","1","61.132988","79","1611"
"/Game/ParagonFey/Characters/Heroes/Fey/Materials/M_Fey_WingsFill3.M_Fey_WingsFill3","49","48","2","1","49.437027","48","851"
"/Game/ParagonFey/Characters/Heroes/Fey/Materials/M_Fey_Body.M_Fey_Body","49","79","1","1","70.975555","79","2084"
"/Game/ParagonGreystone/Characters/Heroes/Greystone/Skins/Novaborn/Materials/M_Greystone_Novaborn_Legs.M_Greystone_Novaborn_Legs","49","79","9","1","119.794533","158","2975"
"/Game/ParagonGreystone/Characters/Heroes/Greystone/Skins/Novaborn/Materials/M_Greystone_Novaborn_Head.M_Greystone_Novaborn_Head","49","54","1","1","88.166740","108","1572"
"/Game/ParagonGreystone/Characters/Heroes/Greystone/Skins/Novaborn/Materials/M_Greystone_Novaborn_Flesh_head.M_Greystone_Novaborn_Flesh_head","49","54","1","1","44.493690","54","1174"
"/Game/ParagonGreystone/Characters/Heroes/Greystone/Skins/Novaborn/Materials/M_Greystone_Novaborn_weapons.M_Greystone_Novaborn_weapons","49","54","1","1","54.130043","54","1222"
"/Game/ParagonGreystone/Characters/Heroes/Greystone/Skins/Novaborn/Materials/M_Greystone_Novaborn_Torso.M_Greystone_Novaborn_Torso","49","54","14","1","85.600662","108","1738"
"/Engine/VREditor/TransformGizmo/TranslucentTransformGizmoMaterial.TranslucentTransformGizmoMaterial","49","0","3","1","0.000000","0","0"
"/Engine/EngineDebugMaterials/M_SimpleUnlitTranslucent.M_SimpleUnlitTranslucent","49","0","3","1","0.000000","0","0"
"/Engine/EngineDebugMaterials/DebugEditorMaterial.DebugEditorMaterial","49","0","8","1","0.000000","0","0"
"/ControlRig/Controls/ControlRigGizmoMaterial.ControlRigGizmoMaterial","49","0","4","1","0.000000","0","0"
"/Engine/EditorMaterials/PhAT_NoCollisionMaterial.PhAT_NoCollisionMaterial","49","0","3","1","0.000000","0","0"
"/Engine/EditorMaterials/PhAT_UnselectedMaterial.PhAT_UnselectedMaterial","49","0","3","1","0.000000","0","0"
"/MeshModelingToolset/Materials/M_DynamicMeshComponentVtxColor.M_DynamicMeshComponentVtxColor","49","0","20","1","0.000000","0","0"
"/Engine/EngineMaterials/GizmoMaterial.GizmoMaterial","49","0","8","1","0.000000","0","0"
"/Engine/EngineDebugMaterials/DebugMeshMaterial.DebugMeshMaterial","49","0","5","1","0.000000","0","0"
"/Engine/EngineMaterials/NaniteHiddenSectionMaterial.NaniteHiddenSectionMaterial","49","0","31","1","0.000000","0","0"
"/ControlRig/Controls/ControlRigXRayMaterial.ControlRigXRayMaterial","49","0","9","1","0.000000","0","0"
"/Engine/EditorLandscapeResources/SplineEditorMeshMat.SplineEditorMeshMat","49","0","16","1","0.000000","0","0"
"/Engine/EditorMaterials/Camera/CineMat.CineMat","49","0","26","1","0.000000","0","0"
"/Engine/VREditor/TransformGizmo/Xray.Xray","49","0","14","1","0.000000","0","0"
"/Engine/VREditor/TransformGizmo/Main.Main","49","0","3","1","0.000000","0","0"
"/Engine/EngineMaterials/DefaultLightFunctionMaterial.DefaultLightFunctionMaterial","49","0","44","1","0.000000","0","0"
"/Engine/EngineMaterials/RemoveSurfaceMaterial.RemoveSurfaceMaterial","49","0","4","1","0.000000","0","0"
"/Engine/EngineSky/M_SimpleSkyDome.M_SimpleSkyDome","49","0","4","1","0.000000","0","0"
"/Paper2D/DefaultSpriteMaterial.DefaultSpriteMaterial","49","0","54","2","0.000000","0","0"
"/Engine/EngineMaterials/EmissiveMeshMaterial.EmissiveMeshMaterial","49","0","5","1","0.000000","0","0"
"/Engine/EngineMaterials/FlattenMaterial_WS_Normal_VT.FlattenMaterial_WS_Normal_VT","49","0","100","2","0.000000","0","3000"
"/Engine/EngineMaterials/FlattenMaterial_VT.FlattenMaterial_VT","49","0","50","1","0.000000","0","0"
"/Engine/EngineMaterials/FlattenMaterial.FlattenMaterial","49","0","50","1","0.000000","0","0"
"/Engine/EngineMaterials/M_InvalidLightmapSettings.M_InvalidLightmapSettings","49","0","28","1","0.000000","0","0"
"/Engine/EngineMaterials/DefaultPostProcessMaterial.DefaultPostProcessMaterial","49","0","6","1","0.000000","0","0"
"/Engine/EngineDebugMaterials/M_VolumeRenderSphereTracePP.M_VolumeRenderSphereTracePP","49","0","4","1","0.000000","0","0"
"/Engine/VREditor/TransformGizmo/TransformGizmoMaterial.TransformGizmoMaterial","49","0","4","1","0.000000","0","0"
"/Engine/EngineMaterials/PhAT_JointLimitMaterial.PhAT_JointLimitMaterial","49","0","9","1","0.000000","0","0"
"/ControlRig/M_Manip.M_Manip","49","0","9","1","0.000000","0","0"
"/Engine/EngineMaterials/Widget3DPassThrough.Widget3DPassThrough","49","0","62","6","0.000000","0","3"
"/Engine/EngineMaterials/PPM_DefaultCalibrationGrayscale.PPM_DefaultCalibrationGrayscale","49","0","4","1","0.000000","0","0"
"/Engine/EngineMaterials/PPM_DefaultCalibrationColor.PPM_DefaultCalibrationColor","49","0","4","1","0.000000","0","0"
"/Engine/EngineMaterials/DefaultDeferredDecalMaterial.DefaultDeferredDecalMaterial","49","0","87","1","0.000000","0","0"
"/Engine/EngineMaterials/DefaultMaterial.DefaultMaterial","49","0","127","1","0.000000","0","0"
"/Engine/EngineMaterials/WorldGridMaterial.WorldGridMaterial","49","0","838","1","0.000000","0","0"
"/Engine/EngineMaterials/DefaultTextMaterialOpaque.DefaultTextMaterialOpaque","49","0","33","1","0.000000","0","0"
"/Engine/EditorMaterials/PreviewShadowIndicatorMaterial.PreviewShadowIndicatorMaterial","49","0","44","1","0.000000","0","0"
"/Engine/EngineSky/M_Sky_Panning_Clouds2.M_Sky_Panning_Clouds2","49","0","4","1","0.000000","0","0"
"/Engine/VREditor/SnapGrid/SnapGridMaterial.SnapGridMaterial","49","0","10","1","0.000000","0","0"
"/Engine/EngineSky/VolumetricClouds/m_SimpleVolumetricCloud.m_SimpleVolumetricCloud","49","0","68","1","0.000000","0","0"
"/Game/ParagonGreystone/Characters/Global/Eyes/Materials/M_Eye_Occlusion.M_Eye_Occlusion","49","0","27","1","0.000000","0","81"
"/Game/ParagonGreystone/Characters/Heroes/Greystone/Materials/M_Greystone_RockHair.M_Greystone_RockHair","49","0","62","1","0.000000","0","0"
"/Interchange/gltf/M_Unlit.M_Unlit","49","0","70","6","0.000000","0","0"
"/Engine/OpenWorldTemplate/LandscapeMaterial/M_ProcGrid.M_ProcGrid","49","0","46","2","0.000000","0","3724"
"/Interchange/gltf/M_SpecularGlossiness.M_SpecularGlossiness","49","0","144","6","0.000000","0","0"
"/SpeedTreeImporter/SpeedTree9/SpeedTreeMaster.SpeedTreeMaster","49","0","92","1","0.000000","0","0"
"/SpeedTreeImporter/SpeedTree9/SpeedTreeBillboardMaster.SpeedTreeBillboardMaster","49","0","66","1","0.000000","0","0"
"/Interchange/gltf/M_Transmission.M_Transmission","49","0","50","2","0.000000","0","0"
"/Interchange/gltf/M_Sheen.M_Sheen","49","0","144","6","0.000000","0","0"
"/Interchange/gltf/M_ClearCoat.M_ClearCoat","49","0","144","6","0.000000","0","0"
"/Interchange/gltf/M_Default.M_Default","49","0","144","6","0.000000","0","0"
"/Game/ParagonGreystone/Characters/Global/Mouth/Materials/M_Mouth_Master.M_Mouth_Master","49","0","71","1","0.000000","0","71"
"/Game/ParagonGreystone/Characters/Global/Eyelash/M_EyelashMaster.M_EyelashMaster","49","0","50","1","0.000000","0","50"
"/Game/ParagonGreystone/Characters/Global/Eyes/Materials/M_EyeRefractive.M_EyeRefractive","49","0","98","1","0.000000","0","98"
"/Game/ParagonGreystone/Characters/Global/Hair/Materials/M_HairSheet_Master2.M_HairSheet_Master2","49","0","312","3","0.000000","0","520"
"/Game/ParagonGreystone/Characters/Heroes/Greystone/Materials/M_Greystone_arms.M_Greystone_arms","49","0","58","1","0.000000","0","58"
"/Game/ParagonGreystone/Characters/Heroes/Greystone/Materials/M_Greystone_legs.M_Greystone_legs","49","0","58","1","0.000000","0","58"
"/Game/ParagonGreystone/Characters/Heroes/Greystone/Materials/M_Greystone_shield.M_Greystone_shield","49","0","58","1","0.000000","0","58"
"/Game/ParagonGreystone/Characters/Heroes/Greystone/Materials/M_Greystone_Flesh_head.M_Greystone_Flesh_head","49","0","58","1","0.000000","0","58"
"/Game/ParagonGreystone/Characters/Heroes/Greystone/Materials/M_Greystone_Torso.M_Greystone_Torso","49","0","58","1","0.000000","0","58"
"/Game/ParagonGreystone/Characters/Heroes/Greystone/Materials/M_Greystone_Flesh_Arms.M_Greystone_Flesh_Arms","49","0","58","1","0.000000","0","58"
"/Game/ParagonGreystone/Characters/Global/Eyes/Materials/M_TearLine.M_TearLine","49","0","99","1","0.000000","0","99"
"/Game/ParagonGreystone/Characters/Global/Eyes/Materials/M_TearDuct_2.M_TearDuct_2","49","0","98","1","0.000000","0","98"
